gene,baseMean,log2FoldChange,stat,pvalue,padj
gene_1003,906.4102430195699,-0.42203653791444806,-4.430977443512732,0.0390078859661501,0.085770172541011
gene_1004,890.3258963511144,-0.5173951942568581,-3.608008092701699,0.023287997992876078,0.06787246691391212
gene_1005,930.0227690249078,-0.42695059128413776,-4.22272674253481,0.028153581876461907,0.07312618669210885
gene_1006,946.7102379749892,-0.46761327150843973,-3.9912914570986264,0.03205115329464085,0.07733487313902655
gene_1007,898.2672146588502,-0.1589533316757066,-1.6050687207975245,0.18995862643369352,0.22914188954607181
gene_1008,875.6015711162906,-0.36398437325540395,-3.5992165744381888,0.05411551019544054,0.10191244857898406
gene_1009,870.5651317477293,-0.21365203699272295,-2.1628593801876597,0.1296449131347638,0.1769183482042929
gene_1010,1595.8634057114452,1.1959464469916012,9.32033669112304,0.002171911557182534,0.016269000428333586
gene_1011,929.4780010002755,-0.2807417369353404,-3.048685451769776,0.03892778980630021,0.085770172541011
gene_1012,944.6431661139243,-0.2067875472035276,-1.826029470826561,0.1687064148085298,0.21075129894881925
gene_1013,2004.284067356401,1.6144209220549943,10.243466131481435,0.0005450126975973895,0.006646496312163286
gene_1014,892.9947051064904,-0.23918095579752,-2.056374700045428,0.11605212553072793,0.1650812596454167
gene_1015,899.9676561099297,-0.2956534747419991,-2.967213282451334,0.08516247252754432,0.134964298775823
gene_1016,1827.9867227086897,1.3061505838347984,6.954337340645353,0.0028405811890859687,0.019434182745223787
gene_1017,844.9364111084058,-0.22348657380231238,-4.748311259016437,0.04132960842609231,0.0878867824398723
gene_1018,942.2139407561269,-0.2329850697251053,-3.2263508346186818,0.0459777022418485,0.09350146619443
gene_1019,972.6897701367384,-0.237250904889985,-2.816921369750917,0.04896015032520734,0.09628673065243132
gene_1020,908.132427002871,-0.07122880809143149,-0.5634966566814198,0.6174502766857695,0.6294090486093471
gene_1021,962.0508347947296,-0.31674561182028316,-2.231667522685517,0.10636354763075608,0.1564169818099354
gene_1022,935.4245142345344,-0.3025246775091686,-4.6036565907597184,0.026314576181467663,0.07210617941140512
gene_1023,879.1631856442948,-0.1353282675267896,-1.1189323218048237,0.37441244819260994,0.3943259064693101
gene_1024,915.9584921580417,-0.5099861620704296,-3.472417742562739,0.04890849008246466,0.09628673065243132
gene_1025,889.5462241510077,-0.2905203545167074,-1.881423303733779,0.17396507671786807,0.21597154154918444
gene_1026,903.4572423909726,-0.044312339522243484,-0.8046581377712699,0.4725639373692728,0.4866775874039885
gene_1027,853.2461371780413,-0.33494445832403563,-2.162396370713134,0.10709515223735251,0.15691597397414286
gene_1028,893.7310287219075,-0.4426916756712745,-4.349349605322948,0.0394042100092854,0.08612942078532328
gene_1029,954.8283365373767,-0.4779783295673354,-3.35403243531299,0.031979023962730536,0.07733487313902655
gene_1030,861.7520635910257,-0.3598690112763255,-1.9221083046778014,0.13095903130485737,0.17808455689244934
gene_1031,887.79577785649,-0.3593007669711454,-4.463216128663118,0.01554446573543565,0.0546378408978406
gene_1032,881.0311891046808,-0.5920386650124659,-10.039834320438068,0.0011326515385060795,0.010736033540341985
gene_1033,866.6461719828142,-0.4185180245351767,-3.651988235549463,0.05970929579343222,0.1087990245715064
gene_1034,933.1718642431481,-0.1980668387265583,-4.500727467676133,0.036055715912584524,0.08212298764361896
gene_1035,691.2193657178226,-2.0569824531472407,-13.605775214781527,0.0035831223419457666,0.022535360641168345
gene_1036,919.6902090675093,-0.5207179927566649,-4.0729599082775545,0.015387052872863181,0.05456401727965668
gene_1037,850.7533178644392,-0.2905253589788124,-3.699090240198667,0.036564879903128865,0.08283444375762403
gene_1038,863.4914530994383,-0.23945980352171628,-2.0091300295812724,0.13317886191444928,0.17958623086698006
gene_1039,874.9355768132652,-0.300377418407553,-2.909950548587963,0.08551557153459827,0.13541658200253093
gene_1040,1562.2606513194532,1.1267215393140309,13.080584043664793,0.002131671732673224,0.01602760701258063
gene_1041,941.936848869005,-0.4569944692216488,-4.973151280455365,0.010667759480141637,0.045231101389174334
gene_1042,859.9070990474668,-0.449904387587643,-2.9070773661446836,0.0455724835842668,0.09348201760875241
gene_1043,826.1170012222801,-0.37596277307835146,-3.4597644511156074,0.03962298141136214,0.0863012037616613
gene_1044,602.2419869438226,-3.584815031700651,-19.88625812175765,3.87214545940039e-05,0.0016467140750793074
gene_1045,903.9699005656444,-0.21983498853845973,-1.738371821427716,0.1839321614353492,0.22361995863573986
gene_1046,1791.5569955326926,1.2097748799527273,6.748369074987542,0.002675010324759142,0.01851218217826396
gene_1047,808.9556211143306,-0.30377118570538725,-1.3337661217262238,0.26612348148232046,0.29585712227050637
gene_1048,953.2548675075745,-0.19396661177275717,-1.379283729180981,0.24609247661175385,0.2791746756798115
gene_1049,982.7205275607448,-0.22901249430556958,-1.178525878427968,0.3064270832689636,0.3325307469006659
gene_1050,896.1678814010909,-0.2484299491336907,-3.867995264862256,0.022780199730437416,0.06719822929332571
gene_1051,953.7872516972934,-0.3696883503001826,-4.185209180997995,0.01967302328326611,0.06128667689491
gene_1052,960.3942724683468,-0.4799304742264792,-4.373385923602695,0.014995161377374224,0.05364995126073067
gene_1053,871.3227580334237,-0.37258269389767407,-5.072140164853212,0.01267719207858387,0.050306317772158216
gene_1054,876.9421385627504,-0.2419513236306689,-2.3006086623946564,0.09319663059138222,0.14174392485381326
gene_1055,893.7043944712075,-0.45007986414608797,-2.874317799998285,0.07176099109929064,0.12101347571549856
gene_1056,867.9355702224452,-0.20949261729514393,-3.862244791166288,0.05275786426317898,0.10030012217334407
gene_1057,943.9250569754533,-0.41737246378696685,-14.637261181884876,0.00012775182497742286,0.003041710118510068
gene_1058,935.2475816250242,-0.42620114708554163,-2.758976732647634,0.1080250422531091,0.15758576550417083
gene_1059,874.3444386250303,-0.36179007741915764,-2.5394012612672863,0.06763965390653891,0.11682150933771833
gene_1060,963.8799533937797,-0.4690637211837721,-3.013545148327613,0.059851549272979254,0.1087990245715064
gene_1061,941.714018038082,-0.4053581189747263,-2.8443896821600005,0.04815507739835746,0.09564067010597313
gene_1062,981.3539150631834,-0.4678100785386912,-2.462392739729527,0.08464115863120819,0.13424450219065534
gene_1063,919.1485575949637,-0.11685796579631674,-1.07750198579101,0.3671536008124254,0.38811162876577737
gene_1064,942.8169560031376,-0.541308359298013,-5.593197247795557,0.013222275215986965,0.05107523248815956
gene_1065,2515.5923246379302,1.8447933990281118,20.667391590555088,0.0003862050456550177,0.005401469170000248
gene_1066,857.2019268471679,-0.2816449733346629,-1.9364803351851867,0.18212655086685656,0.22224106268072796
gene_1067,880.6820503517962,-0.23837061440809323,-3.016063389289557,0.04492496418229467,0.09253339687393342
gene_1068,908.1781633034329,-0.28257955132502516,-2.065679855561124,0.13365733738203095,0.1796469588468158
gene_1069,893.5810631176777,-0.1689669094351559,-3.390758022846614,0.034357291915320554,0.0799006788728385
gene_1070,1831.6267452623442,1.3457926064061707,9.329241304839897,0.0007890394442019789,0.008615469223535881
gene_1071,951.741480731183,-0.4929117264363855,-2.4090172700077566,0.1258382988066571,0.17333099009181419
gene_1072,865.6607919512833,-0.10156505427371136,-0.6786518610808774,0.5352908235297577,0.5481728863591988
gene_1073,845.043067031935,-0.34180985075954057,-6.200768759676984,0.003880165031464446,0.02338424147369331
gene_1074,2450.270042592111,2.1785788586556283,41.33183063750198,4.255801562799946e-05,0.0016496113098256183
gene_1075,886.5451777248652,-0.19103161768636953,-1.5886836671068936,0.19057195679250055,0.22952729337999303
gene_1076,858.7982605999321,-0.2898429186528605,-1.8503385820284628,0.14408216521760941,0.1887138464538876
gene_1077,1956.163864903551,1.672127172665926,8.873129485411068,0.0009186390229033928,0.00927918204952922
gene_1078,967.1091561883907,-0.2368967897509873,-1.796165311378898,0.18484429827630366,0.22446180725719936
gene_1079,911.4530066076175,-0.13600473400350294,-0.9302353607328144,0.42599037306264514,0.44212804676974066
gene_1080,2412.884234749871,1.9009599497895164,21.908235642704852,4.1110173228921914e-05,0.0016467140750793074
gene_1081,890.1704354479016,-0.1576500196270186,-1.240671768119773,0.31275145983317043,0.33847560588005454
gene_1082,861.5391137237373,-0.19975278247220732,-4.673297054118102,0.02645746106055625,0.07210617941140512
gene_1083,926.5116283348051,-0.46158967001622037,-7.341713841303233,0.012431143620383282,0.04960113920963221
gene_1084,992.2764066254624,-0.35799261619872186,-4.9425626518165675,0.011677909381761787,0.047567858988846384
gene_1085,928.557703853912,-0.2998868179306805,-1.7364922453779563,0.16066462057378664,0.20363069781215035
gene_1086,917.1044938989255,-0.27909424692963114,-1.3539569329242438,0.24721651191497618,0.2798149540633573
gene_1087,2041.2723483323368,1.752722085624402,11.807215447038663,0.0028666270759568047,0.019452365154700835
gene_1088,866.7653861165072,-0.197647704027463,-2.062552302024853,0.10886979967568856,0.15839974609262272
gene_1089,934.0185254636053,-0.28537510166997904,-1.8772134995378316,0.1876889805206969,0.22700176990632906
gene_1090,876.528255920257,-0.09876937983396954,-0.7346176305647983,0.5377198859726449,0.5503785936260439
gene_1091,982.8673566127893,-0.26449124611975666,-4.352533717547191,0.020642604230434958,0.06341813895678942
gene_1092,2075.5337821139124,1.4506874566045955,10.673227215245067,0.0061606663438224935,0.031457319634725325
gene_1093,883.846550984009,-0.2347513459930342,-2.1456441365068972,0.12082929932256102,0.16906421974803928
gene_1094,936.8107881547078,-0.2152310728239817,-1.8205931883083117,0.14516365738070805,0.18963247208453043
gene_1095,889.808485520955,-0.4866924901804704,-3.5087212084648876,0.06687955270507331,0.1160096317520786
gene_1096,892.5516556196765,-0.501199166665446,-5.767397603888231,0.025798380030320447,0.07184523664806446
gene_1097,875.0564718801378,-0.26738869711833496,-3.8836067010485764,0.030293623063454525,0.0757340576586363
gene_1098,948.6226364165611,-0.24836346069489304,-9.319411523827288,0.0008427707285458047,0.008707234449269033
gene_1099,870.5053365305853,-0.0869285642132271,-1.1543548937782966,0.31581746100679275,0.34120393287712997
gene_1100,921.828034619518,-0.35331878454482807,-4.3012495868137375,0.019408082157411726,0.0608890007536035
gene_1101,891.0108999562681,-0.3123786020919325,-3.6120466938825695,0.027075870368982624,0.07210617941140512
gene_1102,874.938495796735,-0.1350060322596912,-1.1075656980712227,0.3499332163413147,0.3720714687307971
gene_1103,923.7742134723751,-0.5712062884969268,-8.71674581847058,0.010424545364183916,0.0444910139594091
gene_1104,615.137170590788,-2.338728372523008,-18.232057206724175,0.0028471077721752844,0.019434182745223787
gene_1105,853.8636656894511,-0.15633682915732655,-1.8194016008943754,0.15022403718973354,0.19446477306114374
gene_1106,875.373481971729,-0.3874900689658223,-3.134311336251207,0.07684723240648139,0.12597906951882196
gene_1107,889.4868333725681,-0.020023157047966634,-0.2847856854195077,0.801235581538488,0.8076971588089596
gene_1108,1948.8480091314123,1.510829570894941,21.247514765469028,3.115148341097901e-05,0.0016467140750793074
gene_1109,882.7301578640883,0.0716286106574737,2.225332274809676,0.13794278675386124,0.18367881059102695
gene_1110,894.7679428515149,-0.5102433662068054,-11.798129250883335,0.004933524140079566,0.027049285191552662
gene_1111,918.0976765014003,-0.28655733333081573,-2.2121891732833423,0.09311512394583897,0.1417277381215205
gene_1112,903.6425035727973,-0.3789104272781171,-2.1726882273883072,0.11381001774256784,0.1628183372568925
gene_1113,924.1197526323507,-0.43710462848369175,-5.095681357541369,0.007357093645390606,0.035370642525916374
gene_1114,2023.009580244385,1.6116656623995524,16.801797369899916,0.0016043409520037348,0.013197769069449946
gene_1115,912.7002018635708,-0.47363720582473845,-5.899023546801665,0.013426346974290022,0.051496714913753454
gene_1116,924.1704200942291,-0.5771390527026777,-5.811453110761803,0.026487651552097827,0.07210617941140512
gene_1117,1846.9817399834367,1.2382864799877087,11.35394566207378,0.002360412486968695,0.017096540868972047
gene_1118,952.6553918245933,-0.3819535675596317,-4.9074132366892975,0.008026095134506092,0.03733067504421438
gene_1119,898.1794494097076,-0.3840837510863305,-2.290850074781927,0.11939293884673588,0.1680407302557859
gene_1120,1892.7652358886924,1.5020004695072344,8.644953558256237,0.007834438706442395,0.03713004126276017
gene_1121,903.4201931314919,-0.13044086524568307,-1.2005841556812804,0.30007812410142765,0.3267045444762413
gene_1122,941.7843014537989,-0.2604699404217041,-2.3671320885719593,0.09149708619444842,0.1400108434498063
gene_1123,934.7980632081626,-0.3644740437059808,-4.9961158054048305,0.02284380842280037,0.06728662274757105
gene_1124,1010.535162317459,-0.3731621270332416,-8.782135321015142,0.006182424092075294,0.031457319634725325
gene_1125,932.5296958013607,-0.30384299502260936,-4.075752129170283,0.030249053353214726,0.0757340576586363
gene_1126,934.161666652941,-0.5391356592052396,-5.965287437340055,0.009563145075429307,0.0420037596669144
gene_1127,896.1368667513391,-0.23503751389472685,-2.2377442221217403,0.08900702736320727,0.1381024474215784
gene_1128,902.9733502959764,-0.27630813606875765,-2.314281111436238,0.08605345092863056,0.13573099515556872
gene_1129,971.546590513992,-0.40457895075388534,-3.8763379594918717,0.026986146108091975,0.07210617941140512
gene_1130,860.9042002584963,-0.39901886085774746,-5.276981677227822,0.008078248621809885,0.03739929917504576
gene_1131,926.4808072339299,-0.21130086846196938,-0.9087551142777043,0.45890685000958803,0.47285610511034315
gene_1132,2384.3058454417956,1.9745875610690469,17.638119579831553,0.0002853413139078875,0.004743902839171464
gene_1133,985.0952457578769,-0.5018713557057687,-3.8686611264673307,0.03226849081843184,0.07747536811148101
gene_1134,897.0901203216397,-0.2714364811899244,-1.5180752696094082,0.20592684137051265,0.24326856629712065
gene_1135,936.341810541244,-0.23056096607809237,-1.4947079811815103,0.2603953819326125,0.29127000216175897
gene_1136,914.1266523377208,-0.5173004950529126,-2.924868418722537,0.04671821925287757,0.09417327644894707
gene_1137,879.0190096920753,-0.1549992497884867,-0.9499288638519219,0.4155462943316422,0.4326353923286228
gene_1138,595.0307838712822,-2.263375713843075,-16.23178534136815,0.0007876274859513171,0.008615469223535881
gene_1139,918.4549461324807,-0.25955914256260915,-1.4707797399963447,0.2788493182210909,0.3069337569852404
gene_1140,967.8891799505745,-0.3693488965645225,-6.5528802275866544,0.005448923056764835,0.0288836953887498
gene_1141,962.982789448766,-0.6504891630607668,-3.9948392227807736,0.03728435128701888,0.08387930548260715
gene_1142,894.2525735703587,-0.4195610543901685,-7.415477386695747,0.0017712746617019846,0.014002171238750867
gene_1143,983.8749160291136,-0.31832892449360856,-3.039384807225821,0.0532822713365251,0.10100904518772531
gene_1144,930.924999356336,-0.36716071610470447,-3.930042789833521,0.04149492134678761,0.0878867824398723
gene_1145,874.1973293112801,-0.4851644068660019,-2.4931622100367177,0.08131004134865619,0.1306185403191264
gene_1146,862.9186652615765,-0.554454536246738,-4.6901360312736236,0.009469235406263286,0.04189927170912958
gene_1147,874.1408735712024,-0.344292847412014,-3.702930389377569,0.021118819956983396,0.06438664621031523
gene_1148,934.6085083146752,-0.46286522046740936,-2.380701946769225,0.07606608859867951,0.12531480823505686
gene_1149,851.6799167565864,-0.4480897968026123,-3.729709326073999,0.06294263604338515,0.1110099401117904
gene_1150,901.8794752313302,-0.15676289002740723,-1.1553571970341512,0.3231036345830693,0.3476101501700584
gene_1151,891.4582583561025,-0.3225906370122822,-3.1674194275644147,0.051019829476439536,0.09832707172753788
gene_1152,889.4089904504526,-0.3695527721363362,-3.134036342425786,0.04909702474192919,0.09628673065243132
gene_1153,954.3364930414118,-0.3094392578625524,-7.159457955156724,0.003857417297166928,0.02337828664949653
gene_1154,850.006390544108,-0.22327739215488096,-1.3593781144868677,0.2575449553472661,0.2892138746179294
gene_1155,870.9596456554088,-0.3087943848878418,-4.1237142409556355,0.022491698266136072,0.06654348599448541
gene_1156,1874.9547219482747,1.2241111558890552,27.510524680964966,2.0951687361857567e-05,0.0015634604101918035
gene_1157,963.7196551273257,-0.08453287601272468,-0.6138905533317366,0.5724951723605407,0.5847754569566299
gene_1158,974.3219621648141,-0.2423075936167902,-1.5241944622787928,0.23403963717716883,0.26870222408400557
gene_1159,868.7852063568149,-0.4041169574989695,-2.753567348624836,0.08080671469489138,0.13012353413025987
gene_1160,2195.411688131932,1.5990774464926882,20.936468558563934,0.0022348150317182563,0.01667772411730042
gene_1161,890.9265592572959,-0.3442702986794529,-1.9302090362484703,0.1257853542592657,0.17333099009181419
gene_1162,2506.9826818976794,1.9693460051352096,13.412269693418644,0.004056596389404822,0.024146407079790603
gene_1163,898.5185077735562,-0.38407633740043823,-4.216161872719096,0.01428081260582091,0.05221503694998504
gene_1164,1678.49732550742,1.1784740545110775,12.361496124082258,0.0014943127221727246,0.01267807967373584
gene_1165,878.0769725221144,-0.26315979542154644,-2.1947784766251246,0.12700920702200247,0.1745831024357422
gene_1166,932.0121574852969,-0.4381118547507137,-6.20761162615206,0.009832716291955403,0.042661756880437114
gene_1167,937.7137717603778,-0.11800356003145189,-0.9900746561162908,0.37919117632859634,0.39851936555816747
gene_1168,1803.5927641509518,1.5203367137384678,8.244293461884151,0.005924804036763702,0.030619142308856342
gene_1169,976.7416989236121,-0.36527943504718247,-2.4875404709253415,0.08215589236951179,0.1313443523093714
gene_1170,932.3429194568666,-0.5227208365162623,-4.59422062877426,0.01398492215982372,0.05208537117252782
gene_1171,907.4076912888473,-0.46650037898143704,-4.971369735483048,0.012403108180699233,0.04960113920963221
gene_1172,2418.306653168471,1.9337639732301988,14.673426817289018,0.0001579951436576577,0.003251444018002204
gene_1173,866.7295112396791,-0.42874814712433906,-3.4110347962333614,0.02808030903869142,0.07312618669210885
gene_1174,904.2484193929915,-0.22982782066023408,-4.774903422752532,0.008814670266050326,0.03970572191914561
gene_1175,918.5763937048979,-0.29600014162439825,-1.8494392860677784,0.1381346165340733,0.1837327845101189
gene_1176,881.9691869044748,-0.32937525867991746,-3.2067959947326683,0.038024821104010106,0.08449960245335579
gene_1177,888.1478422615985,-0.39546239412532513,-4.439254032888883,0.013658548415477253,0.051541692133876424
gene_1178,888.0945563506932,-0.3720805382926084,-5.058048568666873,0.01579491109897952,0.055323681607634054
gene_1179,903.1384457708537,-0.4543278327283204,-4.98898858762044,0.01426249273735501,0.05221503694998504
gene_1180,850.3542932074956,-0.40579073760341183,-3.9522658062208165,0.05210683144919301,0.09953549464984339
gene_1181,890.4952085304635,-0.29918009854567823,-2.4981553221561668,0.10969301317901421,0.15943751915554394
gene_1182,897.2215425565525,-0.31229822895241355,-2.1573790305653313,0.14349027558021754,0.18843217935329148
gene_1183,922.0850508337094,-0.19176215532952076,-2.153942121468812,0.12495281334491583,0.1725867587636959
gene_1184,981.6167010340986,-0.21817924446151016,-1.221309184139277,0.29619927055676726,0.3228329924324439
gene_1185,910.5745815459888,-0.25143120317517065,-1.4926274330213873,0.23848880344607218,0.2725586325097968
gene_1186,977.7917150743751,-0.4604060571585246,-2.142609271502392,0.1179983295675497,0.16708675406619236
gene_1187,943.6287373057795,-0.4941617506443275,-3.7296361501684103,0.021688653050648272,0.06542580105776251
gene_1188,931.6631694276434,-0.3385098642018728,-2.570987272983812,0.06198896030010401,0.11014762805873675
gene_1189,955.8280688171643,-0.5466156420775797,-3.127643179245802,0.05119336086771388,0.09844877089944977
gene_1190,974.5820081416639,-0.1761252509597348,-1.0105608381693483,0.3901467014359034,0.40853057741979415
gene_1191,930.3403276319434,-0.47016573856963095,-3.9221343174806083,0.04065559019880965,0.087243755791437
gene_1192,885.260013925348,-0.26990283860734815,-2.5221923211129496,0.07206180871216455,0.12131617628310531
gene_1193,924.9213299118292,-0.18252592513470495,-1.6690113669958917,0.17170376582861568,0.21369479256828336
gene_1194,974.8672733484998,-0.30030324732944136,-1.9500645210739018,0.14906064033849525,0.19358524719285097
gene_1195,925.5861072242508,-0.5033910439415729,-8.185126100700934,0.001815975504723313,0.014235369782355234
gene_1196,853.5112676185395,-0.3621005213866091,-3.291566359639516,0.03150019538141995,0.07713384534018146
gene_1197,887.15069953799,-0.26978954078364764,-4.313786217957964,0.0396985537303642,0.0863012037616613
gene_1198,918.8816340686149,-0.32612595287208584,-3.2657212870839194,0.03995033338984256,0.08666015919705544
gene_1199,910.307136238458,-0.48051862225175107,-2.5265329785740067,0.08828909686953795,0.13752195774071332
gene_1200,880.5367287515331,-0.49969867153741154,-3.8390978885979963,0.029872282700000877,0.0751511106831758
gene_1201,948.0313791471103,-0.2270651792350517,-1.79321094644107,0.1513928201171593,0.19585099627058122
gene_1202,873.5702975968018,0.06702852891512438,0.2639860094483541,0.8109133601714013,0.8170411689384395
gene_1203,2370.0602088436767,1.8060830710052955,20.744080334551693,0.0007926231685653012,0.008615469223535881
gene_1204,920.5858989678375,-0.41035511908109007,-4.216979868694517,0.0457235980928833,0.09350146619443
gene_1205,862.6267188645272,-0.39317933870630645,-3.1658641795019946,0.040538687142365144,0.08708633113290042
gene_1206,911.6848795014528,-0.2268230045139485,-1.4368792826250723,0.2731775678453046,0.30218757505011573
gene_1207,933.5528493745425,-0.44626584200552405,-4.593792220210537,0.015456433790746146,0.05461637381889098
gene_1208,911.9163084253094,-0.46176304840603355,-3.1921667923086794,0.03489326166375934,0.08058285892033859
gene_1209,884.1328666145598,-0.4095928373589332,-3.0553853144286376,0.09212068529454875,0.14053498900770214
gene_1210,956.1429712485191,-0.2989167488362199,-3.117875038362876,0.03657140691899101,0.08283444375762403
gene_1211,1016.2091487657392,-0.16913393578210506,-1.9529204124177597,0.12267453549159117,0.17103677863480787
gene_1212,940.6080506180926,-0.59934833294272,-4.092030155151727,0.01792160619939828,0.05887515860523485
gene_1213,2128.822650015381,1.511055555493119,11.906226864040308,0.00029975639413207456,0.00485829438274448
gene_1214,2117.5633898834226,1.6966411503131835,11.806309028664414,0.0003521317389075967,0.00519998322256179
gene_1215,910.9334489557498,-0.3238115502584942,-2.2531346550287488,0.09674439187653557,0.1459191431018636
gene_1216,865.376212626612,-0.23000255972316075,-1.258844988890585,0.27706303321566284,0.305303617868499
gene_1217,864.1161553683326,-0.2990025510335459,-2.4879262794644963,0.07145957892700656,0.12061362653724853
gene_1218,933.9649476356105,-0.4046732327604905,-8.610248213894197,0.0013004963745940352,0.011611574773161028
gene_1219,938.1052705726713,-0.40284495376890594,-3.3972250507952007,0.04804345039027852,0.09551381787331714
gene_1220,876.9229569551162,-0.2497692027811707,-2.5131215425388667,0.06592702199049358,0.11475547779024121
gene_1221,905.0543905799366,-0.5141310366245412,-2.736855198255181,0.053522015005543475,0.1012092650492051
gene_1222,876.619761323281,-0.32645150836767783,-4.1026094281742385,0.03783015067348078,0.08444230061044816
gene_1223,640.7521535197056,-2.0587508935454317,-46.95973451624784,0.00042957979181521515,0.00566707970959049
gene_1224,957.8848850147491,-0.3135404574519162,-5.0032916017253415,0.010321824414027247,0.04440772390010954
gene_1225,912.5869958771756,-0.3907253698008677,-4.280411152102215,0.017244370986657296,0.05767348156072674
gene_1226,903.6669795791643,-0.27772001007233144,-2.9708291782559235,0.04332118695226446,0.0903465838420531
gene_1227,2200.597139583712,1.6395257654607236,49.07096838851116,0.00022846188431192385,0.004043573173662369
gene_1228,915.7194755008873,-0.2833977634892883,-4.744883194531929,0.02397444756453933,0.06859641649367478
gene_1229,1840.3695528322728,1.2372780751502235,11.277545100487218,0.0011147641219336234,0.010616801161272605
gene_1230,887.9939369063407,-0.3098731718399032,-2.0489385370876096,0.15167995048461486,0.1959689282746962
gene_1231,1625.119106266537,1.2726463188847197,12.448613054275995,0.004569634918443433,0.026077517352905005
gene_1232,884.6976251790638,-0.5152129150413949,-3.4297770835954986,0.04222958042318446,0.08866455805282226
gene_1233,988.2885700335885,-0.2497226010926489,-0.9567618996782059,0.3976578849122014,0.41552548057701294
gene_1234,1581.4902875085604,1.043297133369759,11.025608114267056,0.0012900941118672159,0.011570350779078168
gene_1235,691.3701391696021,-1.7669051463720453,-26.440904055935857,0.0003012142517301578,0.00485829438274448
gene_1236,928.0942047390114,-0.5028078554720009,-4.163419204383353,0.01637174562813582,0.05610277189927862
gene_1237,874.1302061650466,-0.3648354888311239,-4.4417704876623905,0.015110052909882715,0.05386828131865495
gene_1238,961.2430193505643,-0.35005437334635076,-4.328892437592036,0.01618466471092384,0.055903702885601605
gene_1239,910.0497034272837,-0.43467460317906953,-3.8405493406010978,0.021474904598795155,0.06497701845323799
gene_1240,890.9337190325432,-0.4418877541650242,-3.3459193297720042,0.046186274390945935,0.09350146619443
gene_1241,949.9959644839445,-0.28284491628456404,-1.6967738081755246,0.1778351465953392,0.21873941770644428
gene_1242,853.200107462254,-0.3621388944729445,-2.238784574130953,0.1313086869822511,0.17808455689244934
gene_1243,942.5684854844278,-0.4689812469928134,-2.8899963132310518,0.08303755512673977,0.13222540625277032
gene_1244,946.2711568083278,-0.4091130146459465,-3.166369335455572,0.04529440165156107,0.0931025727678542
gene_1245,892.517745848821,-0.37552537629889504,-2.2348943384971247,0.09087162135552973,0.13941560640838344
gene_1246,961.7716057074892,-0.3148997516865984,-2.6502392017362637,0.06973880773590527,0.11877227343480358
gene_1247,944.1222173635604,-0.34013756471335005,-1.4741952777697669,0.2608207872490327,0.29158276942317796
gene_1248,816.5293530707359,-0.3501805920766232,-2.5562878674058496,0.11866215601191482,0.1673655232890195
gene_1249,857.6552503418934,-0.15467113253318793,-1.3543242494774146,0.25453597039417625,0.2863171770463175
gene_1250,917.4652120884443,-0.3653341305273518,-2.340526121099532,0.08916457925234834,0.13813241914155028
gene_1251,1878.2053026224382,1.4763402793863682,14.309715038924741,0.0010006439577102063,0.009777342195560097
gene_1252,634.6114063945624,-1.8613313233900273,-12.236588980472453,0.0034370036570155944,0.02196168470936482
gene_1253,945.5719542475897,-0.245505710868871,-2.3314645293029996,0.1364813858228202,0.18233986081873108
gene_1254,937.1292483021732,-0.44261936977111843,-2.4394993791291357,0.07783085628211006,0.12696486728433243
gene_1255,946.4376749323176,-0.11566020068421372,-1.438662522437111,0.27002911946853075,0.2994078960165889
gene_1256,871.499671927992,-0.4152436448109315,-5.486490181226776,0.005662343410276698,0.029719277658474628
gene_1257,951.0066771790313,-0.20827835537269954,-2.800301503049052,0.048796617839007184,0.09628673065243132
gene_1258,891.155775100575,-0.520522362448916,-6.650916126463981,0.004368336029582799,0.025545824734402332
gene_1259,2053.163051051358,1.7170327249382027,10.994847669472035,0.002664310954731216,0.018502159407855667
gene_1260,2188.689483077866,1.734688100733952,14.454356356947384,0.002367870910352629,0.017096540868972047
gene_1261,922.9136450016447,-0.34953230569248767,-5.0720470107537565,0.008245876752420422,0.03791207702262263
gene_1262,872.5583707874682,-0.6448444994381299,-4.168838927707791,0.015340528672409978,0.05449566135847239
gene_1263,815.8148135297729,-0.24075752882831028,-1.4808803622065367,0.2159240707581221,0.2528384903490891
gene_1264,867.4842203863369,-0.32816460395138386,-2.3642138187320447,0.11735954016113861,0.16670389227434462
gene_1265,934.8446866166632,-0.27434173224934705,-1.5904360481438389,0.1956808554361751,0.23368241385847746
gene_1266,937.4062195548026,-0.34707536402388184,-2.8829466313936987,0.046540360311185386,0.0939260551184367
gene_1267,900.822120762806,-0.186034285664532,-1.913480559353788,0.13722553938187157,0.18297367755153415
gene_1268,896.2151047132966,-0.4185668962838952,-2.420774885934616,0.08108487165781211,0.1304664065290621
gene_1269,911.134649819477,-0.3026959039694815,-2.139414448503818,0.106700735754694,0.15674526312522777
gene_1270,2001.659149594465,1.6654798868142973,9.256265225940272,0.004803282325203569,0.026684901806686496
gene_1271,938.5125959855744,-0.4345483437253938,-5.111566836895389,0.010952549017301737,0.045740213077169814
gene_1272,899.9171856379244,-0.4200024677300708,-3.019154485522875,0.05099470400974686,0.09832707172753788
gene_1273,1882.9559133153912,1.426514194530991,12.751070920896511,0.0002614234400561167,0.004430905763662995
gene_1274,928.7317492055462,-0.3110790847805065,-1.9437004589260587,0.13123170997027492,0.17808455689244934
gene_1275,897.3967232469212,-0.37819043556968424,-4.832212013437232,0.038005117476848024,0.08449960245335579
